Customer ID,Credit Card Number,native-country,State in the Country,Average Transaction Amount
88522,0843002555385185,b'?',Florida,3833.701022605901
58906,1030865567513956,b'Puerto-Rico',Georgia,5205.145364388056
38777,5119638565742792,b'United-States',California,2240.981157299765
21345,8680288434827786,b'United-States',Ohio,6343.252614604684
97551,5603169891591490,b'United-States',Texas,7059.952887640482
16029,5107339774797662,b'United-States',Georgia,1689.0997125055303
63214,3485745536922459,b'United-States',New York,7377.054725709715
12697,0569332309617972,b'United-States',Georgia,4418.6582206362245
75388,2238466768699920,b'United-States',California,1589.7687667740045
88962,5007748963032068,b'United-States',California,2681.377050171879
93549,8466500640805302,b'United-States',Illinois,2710.4591526939944
50311,0970265983484919,b'United-States',Florida,2168.440786586806
29290,7728236117158609,b'United-States',Virginia,9927.956655383872
45520,4065038807532560,b'United-States',Ohio,4199.780477195956
74093,0748027127028547,b'United-States',Ohio,3188.6642868668464
64280,5922758338962646,b'United-States',New York,7039.450209200562
60315,3120685893084075,b'India',California,2876.258725363323
59862,6208721169611811,b'United-States',Florida,3030.3802216897275
68493,9874765166098937,b'United-States',Texas,5175.457850042761
25924,4842854482536393,b'United-States',Illinois,1654.3378739007517
34039,6417990435300583,b'United-States',Ohio,7638.417522017019
65794,7632075477619960,b'United-States',Illinois,4557.000454531605
97488,7500984262872505,b'United-States',New York,4417.020263972893
26330,6801818091572919,b'United-States',Florida,8591.577479433947
42723,4250903192352389,b'United-States',Virginia,6473.162634966425
68542,2479616950934943,b'United-States',California,2245.9528194743084
27229,3719208822390172,b'United-States',Georgia,5774.044556730108
43917,0035854819648661,b'United-States',Florida,1876.343791886336
89277,2175457509773686,b'United-States',California,8534.927415631631
95189,8410265016707634,b'United-States',Florida,3500.349531749609
90989,6776776092622858,b'United-States',Illinois,3747.471759457306
78881,0573318921136083,b'United-States',Virginia,5519.795917636147
62173,9005100195893796,b'United-States',Illinois,453.1310201979822
27850,4219949141880579,b'Mexico',New York,8037.7493290361535
29406,7720021262248776,b'United-States',Florida,928.6388995093644
15610,7345662586063842,b'United-States',Florida,3127.4758411289718
17790,7856387448383166,b'United-States',Florida,172.612773042482
43353,2015859744320811,b'United-States',Virginia,7214.072954551981
33544,1417667344212861,b'United-States',California,8023.565419913393
30124,4954197773794511,b'United-States',Ohio,3371.9909080494326
66238,7748686114285783,b'United-States',Texas,2116.627219069637
39175,5240937070938514,b'United-States',Texas,2903.372111273198
57607,2978570097663762,b'United-States',Ohio,7752.981128212408
68903,5056106284489710,b'United-States',Texas,1887.146886820043
34343,5303075798108204,b'United-States',New York,784.8884676086878
10846,1523113564239769,b'United-States',Ohio,3626.2272222467136
18047,9143950674081799,b'United-States',Ohio,3097.312886130549
24526,1023557986975967,b'United-States',Ohio,8298.653278247895
80491,1293914194898050,b'United-States',Texas,5574.599932922677
78027,5794552406551599,b'United-States',Texas,1931.0171054206005
21863,9702409593220359,b'Poland',Florida,9148.207126443804
80041,7265543764368848,b'United-States',Virginia,5728.456563953574
46626,8887021084411924,b'United-States',Texas,9639.644568052889
24927,9748466472079922,b'United-States',Ohio,7815.721316045047
18761,8260137065653355,b'United-States',Illinois,1469.7536676316024
62094,3671792249949690,b'Germany',Texas,6301.116144980639
29102,5692799239848387,b'Thailand',Virginia,2833.239208210044
56323,6024251181628644,b'United-States',Georgia,5138.8240956686805
19896,8076301506506124,b'United-States',Ohio,6900.7597125502925
61166,1622623969388039,b'United-States',New York,4288.246076396549
81470,9172344921813423,b'?',Virginia,5604.570859719369
96432,2037838744843285,b'United-States',California,5291.813335548666
43478,3548898742562691,b'United-States',Texas,164.72691116075703
53849,7683388893299452,b'United-States',California,5474.213397564824
26595,9746073925018119,b'United-States',Illinois,9978.630206253249
95737,1957395211454782,b'United-States',Illinois,9619.592068764285
69239,8335764310285194,b'United-States',Illinois,743.1804170429874
18887,1798140963888758,b'United-States',Ohio,6575.343844062818
75653,2730688017701218,b'United-States',Florida,5514.771087887646
94635,1802794807854469,b'United-States',Florida,3646.2150937140536
27530,7403445147209431,b'United-States',California,6734.996585256032
37704,7812508199010179,b'United-States',Texas,8848.263567261894
28991,9755770982130904,b'United-States',California,6967.154643811234
99433,7180891106454796,b'?',Illinois,6481.599166725993
16951,0209139905423930,b'United-States',Virginia,7679.913960541842
67149,5026090648675441,b'United-States',Georgia,527.3226933607539
62787,1501469022014071,b'United-States',Illinois,8534.89791961089
22032,3912181543066860,b'United-States',New York,3649.714069982652
37618,2104349186508264,b'United-States',Florida,7820.670673080337
29784,2455087837005383,b'United-States',Ohio,1997.2994330660572
24997,4688045782344731,b'United-States',California,1110.9911800792763
89059,0131868340958561,b'United-States',Georgia,8824.750317136208
19388,3049368791647434,b'United-States',Georgia,4894.181433224089
91155,0930835815078646,b'United-States',Georgia,9905.084213248529
91734,3409432373497574,b'United-States',Virginia,2184.7160919868725
83589,0774980119009548,b'Greece',Illinois,8799.122530127774
44470,8782962846549551,b'United-States',Georgia,621.6135937984999
99014,5596778069965604,b'India',New York,9498.062070970382
96087,4691696454790893,b'United-States',California,8942.264128307497
10618,7806946943315443,b'United-States',Georgia,6034.150913490966
70462,0707432326138683,b'United-States',California,2506.6843491506543
43910,2366853396348126,b'United-States',Illinois,4021.8319471777313
92009,2754198934770973,b'United-States',Virginia,1123.7426488168162
97533,0227948460022789,b'United-States',New York,4092.1188529783935
76418,2310671672508124,b'United-States',Ohio,8918.479144181825
50761,3825846571708772,b'United-States',Georgia,583.5360755216715
86082,5854786085319981,b'United-States',Ohio,9086.097183803102
26830,2055473463517517,b'United-States',Texas,1866.9077808883687
13443,5143180787357028,b'United-States',New York,7604.208186210108
72351,2281346182337175,b'United-States',Florida,1185.087158251548
43698,5148388336249542,b'?',Florida,4421.983438796555
74263,0902704358180003,b'United-States',Georgia,7144.22646162544
39820,1513540967096356,b'United-States',Illinois,1507.10537048101
98255,1659367571573570,b'United-States',Texas,9061.770666130506
20062,9479230815473614,b'United-States',California,9079.428790806218
48922,3000895816825639,b'United-States',Florida,8626.816915599255
20626,2632038717160248,b'United-States',Florida,6386.790417675198
84887,4920185210948851,b'United-States',Illinois,7478.653100032608
42038,7161113182828409,b'United-States',Georgia,202.18993686201063
19096,5764807431843079,b'United-States',New York,6058.389577982888
73321,6085713906582142,b'United-States',New York,6067.875094105427
51122,5626682845620709,b'United-States',Florida,5720.321730627494
48742,7596559987852753,b'United-States',Ohio,7629.479112459032
11863,7865495822737536,b'United-States',Virginia,8768.52805630472
95595,9114306709428302,b'United-States',Illinois,2054.0523833727084
21843,6644169615481053,b'United-States',New York,1806.4434371647203
39780,9639695597903905,b'United-States',New York,8226.37708988757
97422,8410837370886307,b'United-States',Georgia,8917.439093008341
26554,7855059984843305,b'United-States',Virginia,9672.999953355802
76385,6310638445491061,b'United-States',Ohio,8716.758447657474
65551,8084861287170818,b'United-States',Illinois,267.0896966999941
33160,2299559711448590,b'United-States',New York,2537.94663767402
91747,5193973819878594,b'United-States',Florida,8912.672624491614
18243,5175110259506613,b'United-States',Virginia,6555.096270350724
32459,2559572883142497,b'United-States',Georgia,598.1596010229662
25781,7147861701873653,b'United-States',Illinois,782.6725585063946
15058,6423003423440300,b'United-States',Florida,5877.441678203324
66911,9777505018087467,b'United-States',Florida,3084.885843815895
71421,7651024310366794,b'United-States',Georgia,9502.22880608992
31903,5071408789232373,b'United-States',Virginia,3472.842958717653
37573,2517055917773049,b'United-States',Georgia,6131.883664737339
54289,7612608007479514,b'United-States',Illinois,6434.756414469104
55847,1305925546313752,b'United-States',Texas,3658.409376806023
21315,3373016870548452,b'United-States',Florida,3098.876512317723
11471,7508023591501018,b'United-States',Virginia,8261.747165791021
12998,0060870684671101,b'United-States',New York,7009.191437309557
17666,6678253003662850,b'United-States',Illinois,8695.314658078838
57544,0419954211237324,b'United-States',Florida,191.42890406961152
95458,5987835213944386,b'United-States',New York,5560.97713293305
83862,0258800862340614,b'United-States',Ohio,3721.652731017134
79425,8643837724062187,b'El-Salvador',California,1836.123008777848
43633,7861392253334255,b'United-States',Florida,3148.800552571096
22989,5263121811660844,b'United-States',Georgia,9133.279912704957
65429,3978026753823608,b'United-States',Virginia,6736.252250904998
59562,2433244873826561,b'United-States',Illinois,1012.0533292119708
80424,3205909222532193,b'United-States',Illinois,1407.325317345978
24240,5678333178663947,b'United-States',Florida,4994.993453536635
41249,8384725458000642,b'United-States',California,2685.995918823568
40333,0085784646361387,b'United-States',Virginia,5276.090603392339
48000,7096562218179008,b'United-States',Georgia,6555.795260855524
24607,5500035383703604,b'Philippines',California,3843.294775279196
35810,6187667888753838,b'United-States',Texas,113.19862133453346
55590,3476355663428913,b'United-States',Florida,8028.188837670938
48048,9116313793054037,b'United-States',Virginia,3657.400844978624
63081,8915357840706951,b'United-States',Georgia,9428.79669814795
18758,7949984539837676,b'United-States',Illinois,5738.993832610742
55848,0526049554019263,b'United-States',Virginia,7583.685084448899
81516,4560568220443819,b'United-States',Ohio,753.3160037587181
36782,1547652567909677,b'United-States',Illinois,443.0388974116949
11042,2589086008717367,b'United-States',Ohio,3470.423506306874
41932,7501431220971460,b'United-States',Texas,5231.332917226986
18777,0592168768169834,b'United-States',California,8276.955439484376
48274,6769466931583675,b'India',Georgia,2453.9392009086228
26987,8502147102298275,b'United-States',California,6970.017364749969
70558,7583038829967244,b'United-States',Ohio,3626.4385021340618
48487,2558403274699078,b'United-States',Ohio,3722.9535870978257
54883,0713321923443513,b'United-States',Ohio,9136.536407426798
42703,4678028132679801,b'United-States',Ohio,8505.833362504141
15780,6057884657579393,b'United-States',New York,5462.719671053665
41563,6857124346781478,b'United-States',Georgia,5257.410286260891
67285,7666292526294711,b'United-States',Georgia,7040.957210322647
59476,5563354928373812,b'United-States',Virginia,817.468850572004
79863,7030229091015656,b'United-States',Virginia,2237.5647457945734
99572,5162225582192394,b'United-States',California,9879.30930733862
70322,9325294510906405,b'United-States',New York,546.2837955840389
45347,2824560427651232,b'United-States',Illinois,6572.827473661202
13240,4877529587298655,b'United-States',Texas,6196.460843411665
11187,4151079301222031,b'United-States',Florida,1761.6954133569552
70613,7791712423228810,b'United-States',Illinois,2548.395580337753
43108,7296740272951748,b'Mexico',Illinois,2741.866750354476
81829,7437157162613675,b'United-States',Virginia,2559.3797878660453
77389,9159587709382848,b'United-States',Texas,1675.3486253597537
17166,1366853127455702,b'United-States',Georgia,6855.725142408689
50916,0697629043153094,b'United-States',Ohio,7062.387428985334
50058,9960188679013857,b'United-States',California,7613.117938330023
68273,7381547131152255,b'United-States',Illinois,3348.233479694727
56156,8283590507778073,b'United-States',Illinois,7451.689446072969
84792,2373878297325476,b'Canada',Texas,7066.290194981102
68371,1063884572492766,b'?',Ohio,7556.536350700552
71909,8047412093344354,b'United-States',Texas,7560.84547946052
62990,7627049795916214,b'United-States',Ohio,7216.570426686478
71620,0459525678787254,b'United-States',Ohio,8096.515902897821
80727,2157234143649953,b'United-States',Virginia,8198.367470393034
11609,4555253319714393,b'United-States',New York,4955.469193102984
87432,2255532938957037,b'United-States',California,9830.177966645031
50086,4031998912684687,b'United-States',Virginia,1577.5739552776602
28111,8756205376719550,b'Philippines',Ohio,8712.537388395547
86785,0131599913253190,b'United-States',California,9703.34804459465
37014,9355032638856454,b'South',California,5910.808507070004
66974,2466174197635228,b'United-States',New York,4536.32256607296
54110,0488629470575452,b'United-States',Georgia,2660.4300183491027
55257,8355670696371062,b'United-States',Georgia,7181.123735474811
82032,6379962301165356,b'United-States',Illinois,568.5103338639816
10766,5630740491947335,b'?',Texas,8297.161566323373
97604,2191301990307746,b'United-States',New York,3672.367955636733
87263,9497636336321462,b'United-States',Florida,4752.345336210296
69102,3499355933240114,b'United-States',Virginia,2505.3484565477647
37446,9199999980856844,b'United-States',Florida,3223.181886726459
34842,9105304629375632,b'?',Illinois,5957.17048870667
30375,0598688528305132,b'United-States',Texas,3063.5057826411007
42897,0724726976027208,b'United-States',Ohio,8270.035225792282
84780,7184676545574467,b'United-States',Ohio,4286.115561484867
84636,2475721161406110,b'United-States',Illinois,8300.074069395569
16241,3404889975557403,b'United-States',Georgia,9171.41312098943
57244,3436017713697890,b'United-States',California,5047.459800128266
75240,2425069621545649,b'United-States',Georgia,8741.126248088804
70301,1647763734740763,b'United-States',Virginia,1486.5544867643423
23092,3661205419614348,b'United-States',Texas,7654.355745169054
39746,0042920830454895,b'United-States',Texas,5674.379998255442
78830,0854841678279516,b'United-States',Ohio,6437.021742886154
58791,6528396257768851,b'United-States',Florida,8633.663958956071
90898,5762090864270583,b'United-States',New York,4874.479615550051
77081,5621262400225247,b'United-States',New York,696.2556220901781
55909,6714921335184057,b'United-States',Texas,7809.641588103962
19176,1590342306511707,b'United-States',California,4038.049631145605
58430,6988203035882097,b'United-States',Ohio,1747.159582845376
20474,0121210872743500,b'United-States',Georgia,5008.84648278118
39317,8718019901990979,b'United-States',California,9120.420634149405
52630,5390559521491512,b'United-States',Georgia,7761.154216595484
25692,8292275665888222,b'United-States',New York,2830.19062125629
10085,9560723320283037,b'United-States',Florida,7572.681231966631
17489,7710263594616402,b'United-States',New York,8653.734374567985
44497,6978582591638718,b'United-States',Illinois,3823.718083916004
29678,4493534708946603,b'United-States',New York,657.7782523292154
83619,5943558184713473,b'United-States',Illinois,9959.806470961412
48548,5609415008408550,b'Mexico',Illinois,2432.471420141856
25381,4714411702284438,b'United-States',Georgia,3575.769384505168
53697,8453057932712844,b'United-States',Ohio,3787.6491031164464
68529,9644591406356198,b'United-States',Georgia,3724.457794087625
79971,4444989609452585,b'United-States',Virginia,4000.788722507553
79178,7980822357069122,b'United-States',Florida,3855.6450185098497
86299,1783827915080056,b'United-States',Florida,7076.527265758566
15819,8093025647109944,b'United-States',Ohio,4128.735067182506
70932,8707098203371566,b'United-States',Illinois,7729.41260048692
86803,8520131801054685,b'United-States',California,7354.760276915604
56575,9608999281025072,b'United-States',Illinois,276.63274551781416
70713,9823203295265074,b'United-States',Florida,766.3558440873883
41207,4745052000196224,b'United-States',New York,5708.925730151432
14970,1538963546309905,b'United-States',Virginia,5587.724009548829
41486,8070919586578453,b'United-States',Illinois,5454.070622229285
67124,3565100500088909,b'United-States',Texas,7570.291254240845
60033,4359458892409289,b'United-States',California,4114.176746747942
35148,6192511615722620,b'United-States',Georgia,373.3008330201848
16647,6928652012882397,b'United-States',Ohio,9242.8256007521
45099,5775827286242567,b'United-States',Texas,6066.381188308681
70808,9444268412808782,b'United-States',New York,2003.6612237573352
99878,2838620127577591,b'United-States',Virginia,7970.076105663446
78634,4720547676258027,b'United-States',Illinois,7683.54002334244
51951,5829564247676961,b'United-States',Florida,5799.71733241278
62819,3985930790360170,b'United-States',Virginia,7202.187573905851
86395,0359176278838174,b'United-States',California,7759.063789150187
43011,9869013080309403,b'Philippines',Texas,2380.3238555493526
39859,0390249771343996,b'United-States',California,2417.5152882733946
39973,1274349728200794,b'Columbia',Georgia,4880.145287765763
28186,0586967414372627,b'El-Salvador',California,2809.175749840922
45225,7228972139436267,b'United-States',New York,3072.79054130279
97656,1974014182921831,b'United-States',New York,4569.209060195528
57249,7170741440244681,b'United-States',Ohio,9536.506159115945
93946,3870708524777748,b'United-States',Georgia,7471.379163466561
83555,8918354296425577,b'United-States',New York,1324.607379324342
47118,8398137540697848,b'United-States',Ohio,3834.934053732415
13412,1636430857805183,b'United-States',Florida,4361.2301495970005
94352,7394288838893112,b'United-States',Georgia,5545.360337398623
11658,1790195342814220,b'United-States',New York,2541.303576841668
39671,9672330352057646,b'United-States',Illinois,4447.983085211794
66569,2456960386887384,b'United-States',California,8801.954150596284
20367,6527312485312436,b'United-States',Virginia,3168.813173973441
72408,0397033010296312,b'United-States',Texas,8428.434788262352
48563,3204338167864072,b'United-States',California,7589.1306101999
52269,2102631942707731,b'United-States',Ohio,3591.775137606826
44181,8570461466389448,b'United-States',Florida,1951.430111576016
25453,9512264943761010,b'United-States',Virginia,2118.0385899357143
96543,1467642557986691,b'United-States',Texas,2084.1092953312127
22114,4743241236551783,b'Mexico',Illinois,4732.405367650107
76970,0998414960999969,b'United-States',Ohio,5086.964021911659
40368,8213742255553296,b'United-States',California,6454.759692360191
78858,5665132749107399,b'United-States',New York,8461.692899041807
93169,7034495090811178,b'United-States',Georgia,4776.646954256423
57683,5264035538245696,b'United-States',New York,1621.286833615742
14548,6709918326573328,b'United-States',Virginia,6401.348581170242
11004,3731678478393827,b'United-States',Georgia,2723.420788793041
51053,0365434022942668,b'United-States',Virginia,3278.893057378759
35958,4547818567140923,b'United-States',Texas,6746.649084419602
80733,3474349012392125,b'United-States',Georgia,923.5042377801112
30368,4755103766947698,b'United-States',Georgia,9666.266619716556
11302,3264851873394511,b'United-States',Illinois,1228.391760910681
11077,2709479694799774,b'United-States',New York,9031.392812432829
71846,8890737875880502,b'United-States',Texas,7939.8988208596575
26877,8938262099242539,b'United-States',New York,2501.7307143576963
68510,6723388126019505,b'United-States',New York,112.5484540481987
62290,9767216992259960,b'United-States',Georgia,8425.775152507334
30918,0958106266298201,b'United-States',Florida,8779.622651725664
98852,3144404700578464,b'United-States',Illinois,1943.6178096389751
50453,0292453712486725,b'United-States',Illinois,487.21901419382897
39796,5874980655238829,b'United-States',Texas,7094.1568821454375
14193,6368713908681377,b'United-States',Texas,5891.219293649441
79271,6836082934665088,b'United-States',California,4492.715001543126
49037,5251039013367062,b'United-States',Ohio,4084.5046340033655
40248,0788406970978019,b'United-States',California,6790.7824209670425
36922,1214820723655008,b'United-States',California,5812.191635363241
85825,4862363249011161,b'United-States',Illinois,422.99381214371954
14642,7634075823011505,b'United-States',Virginia,5337.0554309489125
13971,3589672703206116,b'United-States',Florida,7166.725211642825
37965,3981247292737499,b'United-States',Florida,7989.249576912987
77743,3718522226138323,b'El-Salvador',Ohio,8662.040095030581
74032,5225909826806567,b'United-States',Georgia,457.1750150639695
96049,5283351798469428,b'United-States',New York,539.7692997626418
84339,8492491235199896,b'United-States',New York,2909.403065549371
42611,0507103549535695,b'United-States',Virginia,9196.458921129864
66691,8847878458087870,b'United-States',Virginia,5002.35127733899
28621,9725657643797459,b'United-States',Ohio,6650.471272992358
77693,2293550975408642,b'United-States',Florida,3857.863253113597
36008,9595926237675471,b'United-States',New York,3456.6676038110145
51603,1225066176231102,b'United-States',Illinois,6407.672994307793
77065,6663603298122177,b'United-States',California,5530.955648363643
96686,3889359091749435,b'United-States',Virginia,6020.6183747051
35383,5655911613255588,b'United-States',Ohio,2562.6374119583606
25441,0786350711950561,b'United-States',Virginia,2854.8135967072203
16776,2331565965433683,b'United-States',Georgia,8582.14290953599
33229,8731469665371777,b'United-States',Texas,3917.54016523972
61508,6032270486796519,b'United-States',Ohio,4307.114042306934
67325,1396093380704509,b'United-States',California,2085.050590141688
89898,7694619163432499,b'United-States',California,9784.884440911774
55391,6389475211879191,b'United-States',Ohio,3966.357501244808
99670,4340288419767829,b'United-States',Ohio,454.18252529342783
81916,3869435784242741,b'United-States',Virginia,9319.104305122
93204,6656079137483716,b'United-States',Texas,162.7591574492922
56179,6426356632892637,b'United-States',Ohio,7302.212823480565
44328,2701104154984833,b'United-States',Illinois,8680.586968449776
96386,6378676383249001,b'United-States',Georgia,4528.93404712804
73361,9289221329450072,b'United-States',Ohio,2315.5459197234454
26122,6904552830224831,b'United-States',California,3875.0271226643713
11546,3126020062273125,b'United-States',Illinois,9465.447761698431
30467,7019352691859173,b'United-States',Illinois,8375.625671624532
51197,4936762639466887,b'Italy',California,9031.72417672702
51707,4124117371143738,b'United-States',California,8507.75169614129
50164,2073449355322332,b'United-States',Texas,4138.280492255302
31663,4431889249914922,b'United-States',California,3750.4577138115937
63807,0312627650970800,b'United-States',New York,9209.979770473235
35993,6239528890395758,b'United-States',New York,1563.6021578402897
63158,5796354111077895,b'United-States',Florida,5907.467802608767
89302,5908101953766659,b'United-States',Florida,1867.5465354291616
57483,1612814761110796,b'United-States',Virginia,1102.670358170193
78754,1604362805968478,b'United-States',Texas,7108.258888404949
32083,9882204800687403,b'United-States',Virginia,2267.0233785062983
33498,2285632888924830,b'United-States',Illinois,2460.234612658089
74116,6016062187859094,b'United-States',New York,3489.716421268733
18473,1079203073083622,b'United-States',Ohio,8861.5341794526
48283,6745745731219973,b'United-States',Ohio,1755.8533644283398
81997,3447198660125639,b'United-States',Virginia,1095.5915848693105
77261,0073748975666172,b'United-States',New York,9222.723481655854
86165,0947331399364664,b'United-States',California,2566.787444169207
75747,3533927466002917,b'United-States',Illinois,7625.877591036343
22198,1876712665787711,b'United-States',New York,939.78373285647
65065,5012970477471316,b'United-States',New York,4807.361237806685
90529,9808611160309329,b'United-States',Virginia,7809.530150291706
21696,0278504957420091,b'United-States',New York,1184.8288749944777
65624,2996150316560255,b'United-States',Ohio,1405.9489538279108
81568,9872939833071912,b'United-States',New York,1454.7156720323094
27308,1918159721271025,b'United-States',Ohio,761.3477320466282
33381,8933128747129544,b'United-States',California,2038.2244066168464
37998,6547117564968032,b'United-States',New York,5613.011824902267
90821,2311118304694767,b'United-States',Virginia,3454.655348795068
78255,6338571025754546,b'United-States',Texas,9217.850580102013
64929,1836888588183518,b'United-States',New York,5151.624471714216
81639,3075910355448682,b'United-States',Florida,1183.1014920247696
85833,5509784977876862,b'United-States',Virginia,1612.319122874867
17484,7814976088760436,b'United-States',Georgia,8672.891620672492
47821,5114166954816315,b'United-States',Illinois,5914.904728644366
58581,6124044549276445,b'United-States',California,7578.617329046887
92576,1376956691405769,b'United-States',Illinois,4866.133121374613
18767,0780161031313432,b'United-States',New York,4073.5332301047592
94165,7809514720923662,b'United-States',California,687.242129097374
59501,0288008975554707,b'United-States',New York,6451.82217905725
46149,3452996691740201,b'United-States',Ohio,6624.419823569737
10408,2678794825253270,b'United-States',Texas,9556.593544456942
14430,2426845495123252,b'United-States',Ohio,4359.561887807226
92531,2357326064683123,b'United-States',Texas,7073.798945502163
49757,6115090751387674,b'United-States',Texas,3654.47946570262
55360,3084788086541845,b'United-States',Texas,6485.961019575401
66278,4776531579234621,b'United-States',Illinois,8613.747762944915
80289,8741043658340808,b'United-States',Ohio,1481.0500547981792
59685,3862428580363940,b'United-States',Texas,1380.072944165183
94690,0581391494864900,b'United-States',Georgia,8191.669133077584
81304,2231848858368759,b'United-States',Texas,4559.298473907459
79006,3310844749386175,b'United-States',New York,5867.194972672788
59890,9335485067082799,b'United-States',Florida,9101.851396903734
72819,9219483557986159,b'United-States',New York,2409.738443191092
27531,8762841173556037,b'United-States',New York,6874.406476127333
99786,2182262836209883,b'United-States',Ohio,8259.48288675972
18301,2590565993694209,b'Germany',Virginia,3050.24439484512
41093,3867178025601776,b'United-States',California,5787.697123298795
23716,8228394821436409,b'United-States',New York,9113.385952690054
19641,4999291151728225,b'United-States',Illinois,7840.423026199787
89703,1745137590927854,b'United-States',Illinois,9556.83454823894
96078,7550356575081708,b'United-States',Ohio,5087.4418346748735
98727,6102214936802038,b'United-States',Virginia,9982.775517396003
87439,7908192386436046,b'United-States',Ohio,6334.794475048857
25966,9570131152854618,b'United-States',Georgia,3067.505525177003
82690,1721590681477543,b'United-States',Texas,4033.96072511706
75608,9176832117193333,b'United-States',Illinois,2394.923882665689
81572,4775602026280546,b'United-States',Florida,6008.508462717095
43103,9774930503727991,b'United-States',Illinois,1116.1161460006592
98941,7326274349994236,b'United-States',Ohio,5418.297149840589
14829,3956375057702666,b'United-States',California,6604.595110156936
42488,9276749579780135,b'United-States',Ohio,8065.082228703051
69206,0838905398307825,b'United-States',California,1065.2163504434352
63611,6764731260601219,b'United-States',Illinois,6908.4635128430045
73574,9081213743949310,b'United-States',Florida,1268.3890009908057
26238,5962329027485425,b'United-States',Florida,3630.523347358583
98757,3191698707022715,b'United-States',California,9524.740884931964
70420,8345910804849817,b'United-States',California,8334.523504625415
44492,1978728188009076,b'United-States',California,1763.995686048941
69233,7430305642964682,b'Mexico',California,2405.694201194386
10175,0381726784358877,b'United-States',Virginia,5300.611864977218
84851,8291489488369647,b'United-States',Florida,8531.375015644224
99767,3024868826941615,b'Mexico',Texas,3094.614827191835
95807,2239349308686227,b'United-States',Illinois,3911.837414908193
20949,4971923589274444,b'United-States',Florida,6596.011882722079
23099,0634730575699166,b'United-States',Texas,5120.690731206783
98944,6637603845401117,b'United-States',Georgia,1024.215835224963
71651,5169836931544823,b'United-States',Georgia,6844.213092709607
24993,3417746304922932,b'United-States',California,6843.700217442533
48351,4992261623751461,b'United-States',Illinois,1145.530074217652
52340,5622076021262667,b'United-States',Virginia,9139.02845218242
75708,2596659228280514,b'United-States',Ohio,8808.569155802736
76267,9360580986383688,b'United-States',New York,8806.33899010966
87496,6461802568014765,b'United-States',Illinois,9145.554219522804
56321,6191292557342162,b'United-States',Florida,1424.5340063358574
88988,0211469873494495,b'United-States',Illinois,6467.338800208959
30240,3105782479168813,b'United-States',New York,9747.092564722523
52249,5433870479700225,b'United-States',California,1263.345239059394
47750,9762790955222527,b'Canada',California,1043.3348002163748
80448,9495291154155848,b'Germany',Georgia,3762.576922168855
22220,9237579392276554,b'United-States',Illinois,2307.994888698673
67424,2327872218052478,b'United-States',Georgia,9710.812411144634
67960,4113696504247972,b'United-States',Illinois,1771.9966877943311
17388,9508562990660399,b'United-States',Georgia,2099.908176921564
87798,8250594439899468,b'United-States',Georgia,7427.88013285791
70236,4313414796018564,b'United-States',Georgia,2233.830574182108
85192,0880635946885283,b'United-States',Illinois,6347.290831877254
12000,6597543678875201,b'United-States',Ohio,5812.942675386421
36249,8200556944905769,b'United-States',New York,2181.4651586477703
25165,4548876619458617,b'United-States',New York,3431.104376397372
59548,5662058470614490,b'United-States',New York,3242.2364924473222
72569,8808042659294872,b'United-States',Virginia,8800.54553376849
78833,3516747353707127,b'United-States',Virginia,3040.906829411068
28641,8752224645352073,b'Mexico',Georgia,6663.710498273615
95692,8019714288484235,b'El-Salvador',Texas,3854.2653074964633
85662,4321854688883332,b'United-States',California,6223.628870519679
88007,5905749937110900,b'Mexico',Texas,7117.704192152893
60633,2152100431994789,b'United-States',Illinois,522.9688217907919
41599,1422972216576974,b'United-States',Georgia,6180.494973382658
71358,9200978670362817,b'United-States',California,8690.05401261423
66679,9808297987486082,b'United-States',Texas,9907.646606594042
95813,8100675556904343,b'United-States',Illinois,955.1230161503448
32063,4554299797702327,b'United-States',Virginia,5169.446148866366
52311,2223090163790939,b'United-States',California,4497.812567442284
35013,4987114342522887,b'United-States',Georgia,5842.768518070559
21698,0396649740098102,b'United-States',Virginia,4871.310369128328
38438,1153285442726448,b'United-States',California,4599.94964940332
90324,7063298068965015,b'United-States',Ohio,5967.656099540084
18168,3037423918056823,b'United-States',California,7797.933814779576
96564,7351873727778165,b'United-States',Virginia,3034.0786350689264
50766,5315782604582531,b'United-States',Illinois,351.55750805820765
65432,9920439011736177,b'United-States',California,421.55970770591415
63569,3424147658434853,b'United-States',Texas,9621.752336255624
57415,8434465586090642,b'United-States',Illinois,367.2849594558831
34059,9712621073971812,b'United-States',New York,9692.349856482291
97122,9545908404412597,b'United-States',Ohio,7339.121726612793
38457,5112788635382653,b'United-States',New York,9856.463546670122
60447,6760033956439291,b'United-States',Virginia,9546.425820483431
34278,9984324345853219,b'United-States',Illinois,7657.918980963387
13311,0787230211948704,b'United-States',Ohio,4760.6920122565125
74624,2925277155658887,b'United-States',Illinois,4714.138578008361
39980,3579308062129489,b'United-States',Ohio,8359.177095452445
46882,4457173555815696,b'United-States',Illinois,8486.523137385668
85243,5851580874777399,b'United-States',Ohio,6215.976665182765
30556,0969096438483709,b'United-States',Ohio,5643.111398906173
80743,0115406541860078,b'United-States',Illinois,831.2551131379047
75579,4761499383055699,b'United-States',Texas,6108.387701331049
61881,8246347661449695,b'United-States',Florida,1281.944967188162
18509,4088782359393783,b'United-States',New York,6883.789379996736
